Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-10-27 13:55:00	3416.602	3418.850	3416.418	3418.453	3415.538	3412.712	3403.178	65	53
2017-10-27 13:50:00	3415.700	3417.595	3415.418	3416.935	3415.376	3412.605	3403.001	64	49
2017-10-27 13:45:00	3419.006	3419.067	3415.428	3415.992	3415.257	3412.494	3402.830	65	45
2017-10-27 13:40:00	3417.874	3420.167	3417.874	3418.730	3415.139	3412.382	3402.667	65	41
2017-10-27 13:35:00	3416.100	3418.116	3415.829	3417.469	3414.927	3412.224	3402.496	65	37
2017-10-27 13:30:00	3414.858	3416.303	3414.036	3415.667	3414.667	3412.084	3402.318	63	33
2017-10-27 13:25:00	3413.968	3414.719	3413.570	3414.479	3414.505	3411.986	3402.153	65	29
2017-10-27 13:20:00	3414.356	3414.788	3413.260	3414.393	3414.383	3411.903	3401.991	65	25
2017-10-27 13:15:00	3414.116	3414.929	3413.582	3413.582	3414.226	3411.852	3401.833	65	21
2017-10-27 13:10:00	3415.499	3415.750	3413.617	3414.333	3414.072	3411.812	3401.665	63	17
2017-10-27 13:05:00	3417.883	3418.919	3415.119	3415.336	3413.876	3411.707	3401.508	65	13
2017-10-27 13:00:00	3416.787	3418.197	3416.729	3417.977	3413.646	3411.611	3401.345	65	9
2017-10-27 12:55:00	3417.122	3417.122	3417.122	3417.122	3413.397	3411.488	3401.169	5	5
2017-10-27 12:50:00	3417.122	3417.122	3417.122	3417.122	3413.163	3411.369	3400.993	5	5
2017-10-27 12:45:00	3417.122	3417.122	3417.122	3417.122	3412.926	3411.282	3400.819	5	5
2017-10-27 12:40:00	3417.122	3417.122	3417.122	3417.122	3412.723	3411.209	3400.648	5	5
2017-10-27 12:35:00	3417.122	3417.122	3417.122	3417.122	3412.574	3411.082	3400.471	5	9
2017-10-27 12:30:00	3417.122	3417.122	3417.122	3417.122	3412.465	3410.911	3400.302	5	13
2017-10-27 12:25:00	3417.122	3417.122	3417.122	3417.122	3412.334	3410.757	3400.133	5	17
2017-10-27 12:20:00	3417.122	3417.122	3417.122	3417.122	3412.152	3410.608	3399.963	5	21
2017-10-27 12:15:00	3417.122	3417.122	3417.122	3417.122	3411.944	3410.408	3399.794	5	25
2017-10-27 12:10:00	3417.122	3417.122	3417.122	3417.122	3411.739	3410.167	3399.625	5	29
2017-10-27 12:05:00	3417.122	3417.122	3417.122	3417.122	3411.557	3409.934	3399.455	5	33
2017-10-27 12:00:00	3417.122	3417.122	3417.122	3417.122	3411.406	3409.738	3399.286	5	37
2017-10-27 11:55:00	3417.122	3417.122	3417.122	3417.122	3411.212	3409.535	3399.116	5	41
2017-10-27 11:50:00	3417.122	3417.122	3417.122	3417.122	3411.073	3409.344	3398.947	5	45
2017-10-27 11:45:00	3417.122	3417.122	3417.122	3417.122	3410.897	3409.112	3398.778	5	49
2017-10-27 11:40:00	3417.122	3417.122	3417.122	3417.122	3410.761	3408.906	3398.608	5	53
2017-10-27 11:35:00	3417.122	3417.122	3417.122	3417.122	3410.676	3408.683	3398.439	5	57
