Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Volume	SMAVG (15)
2017-02-22 13:25:00	1986.373	1986.593	1986.067	1986.153	1981.082	1974.461	1962.907	281304	249169
2017-02-22 13:20:00	1984.368	1986.335	1984.310	1986.282	1980.894	1974.112	1962.744	291792	249953
2017-02-22 13:15:00	1983.715	1984.384	1983.715	1984.344	1980.694	1973.769	1962.582	252902	251030
2017-02-22 13:10:00	1982.586	1983.745	1982.551	1983.681	1980.553	1973.438	1962.428	222782	259004
2017-02-22 13:05:00	1981.800	1982.602	1981.778	1982.531	1980.451	1973.108	1962.279	208705	269969
2017-02-22 13:00:00	1981.808	1982.109	1981.595	1981.737	1980.361	1972.809	1962.142	246093	286200
2017-02-22 12:55:00	1981.637	1981.637	1981.637	1981.637	1980.259	1972.524	1962.010	2137	299797
2017-02-22 11:30:00	1981.538	1981.538	1981.538	1981.538	1980.151	1972.234	1961.891	254	332968
2017-02-22 11:25:00	1980.308	1981.576	1980.308	1981.541	1980.051	1971.948	1961.775	221191	372672
2017-02-22 11:20:00	1978.941	1980.316	1978.762	1980.316	1979.940	1971.660	1961.655	259055	393137
2017-02-22 11:15:00	1977.849	1979.205	1977.849	1978.943	1979.853	1971.382	1961.542	302229	413790
2017-02-22 11:10:00	1979.660	1979.660	1977.520	1977.822	1979.792	1971.108	1961.433	459905	432535
2017-02-22 11:05:00	1982.012	1982.100	1979.712	1979.712	1979.746	1970.845	1961.319	338140	437172
2017-02-22 11:00:00	1982.814	1982.814	1982.013	1982.107	1979.642	1970.563	1961.197	310938	454002
2017-02-22 10:55:00	1982.490	1983.181	1982.421	1982.886	1979.484	1970.250	1961.064	340106	476726
2017-02-22 10:50:00	1982.040	1982.620	1981.974	1982.504	1979.289	1969.933	1960.924	293066	499513
2017-02-22 10:45:00	1981.626	1982.078	1981.193	1982.078	1979.083	1969.593	1960.787	307942	527503
2017-02-22 10:40:00	1982.542	1982.671	1981.400	1981.660	1978.867	1969.242	1960.651	372524	563429
2017-02-22 10:35:00	1980.966	1982.582	1980.966	1982.493	1978.719	1968.889	1960.513	387249	546444
2017-02-22 10:30:00	1980.791	1980.954	1979.954	1980.954	1978.525	1968.514	1960.373	452172	539654
2017-02-22 10:25:00	1981.652	1981.784	1980.734	1980.734	1978.355	1968.146	1960.244	450054	530116
2017-02-22 10:20:00	1982.579	1982.663	1981.567	1981.618	1978.232	1967.782	1960.120	499692	538292
2017-02-22 10:15:00	1985.800	1985.852	1982.530	1982.530	1978.065	1967.417	1959.997	595811	533655
2017-02-22 10:10:00	1986.841	1986.895	1985.674	1985.836	1977.858	1967.059	1959.859	528173	519287
2017-02-22 10:05:00	1986.772	1986.930	1986.604	1986.832	1977.527	1966.681	1959.701	568853	509055
2017-02-22 10:00:00	1984.068	1986.716	1984.053	1986.716	1977.166	1966.315	1959.524	583404	494937
