Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-01-25 14:50:00	23017.54	23026.70	23013.45	23022.29	23000.21	22984.35	22960.34	150	150
2017-01-25 14:45:00	23011.91	23025.20	23010.75	23016.99	23000.34	22983.79	22959.89	150	150
2017-01-25 14:40:00	23022.95	23026.20	23011.43	23011.43	23000.46	22983.23	22959.50	150	150
2017-01-25 14:35:00	23013.42	23019.98	23005.64	23019.63	23000.64	22982.76	22959.18	150	150
2017-01-25 14:30:00	23012.97	23019.31	23005.61	23009.10	23001.57	22982.15	22958.82	150	150
2017-01-25 14:25:00	22999.09	23018.82	22999.09	23014.11	23002.72	22981.68	22958.54	150	150
2017-01-25 14:20:00	23001.54	23007.09	22992.25	23007.09	23001.15	22981.21	22958.23	150	150
2017-01-25 14:15:00	22991.89	23005.83	22984.85	22998.43	22999.73	22980.88	22958.01	150	150
2017-01-25 14:10:00	22984.98	22998.44	22978.99	22992.81	22998.67	22980.55	22957.84	150	150
2017-01-25 14:05:00	22987.56	22991.96	22978.91	22984.35	22997.48	22980.24	22957.70	150	150
2017-01-25 14:00:00	22991.98	22993.47	22977.50	22986.14	22996.44	22979.94	22957.58	150	150
2017-01-25 13:55:00	22981.01	22992.91	22979.34	22988.61	22995.37	22979.61	22957.51	150	150
2017-01-25 13:50:00	22994.46	22999.41	22981.29	22983.57	22994.48	22979.22	22957.14	150	150
2017-01-25 13:45:00	22990.87	22998.37	22981.74	22994.46	22993.47	22979.01	22956.79	150	150
2017-01-25 13:40:00	22989.77	22997.07	22983.13	22988.25	22992.37	22978.53	22956.42	150	150
2017-01-25 13:35:00	22991.71	22992.67	22978.79	22989.46	22991.65	22978.12	22956.06	150	150
2017-01-25 13:30:00	22984.32	22991.48	22976.64	22988.40	22991.20	22977.87	22955.70	150	150
2017-01-25 13:25:00	22964.82	22989.14	22963.24	22983.84	22990.54	22977.78	22955.33	150	150
2017-01-25 13:20:00	22970.74	22975.74	22961.38	22961.53	22990.11	22977.61	22954.98	150	150
2017-01-25 13:15:00	22975.48	22984.22	22970.98	22975.08	22990.22	22977.57	22954.70	150	150
