Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	S&P 500 Index - #Ticks	SMAVG (15)
2017-01-18 23:40:00	2269.44	2269.45	2267.16	2267.23	2267.63	2268.82	2271.39	300	300
2017-01-18 23:35:00	2269.80	2270.03	2269.32	2269.44	2267.71	2268.89	2271.40	300	300
2017-01-18 23:30:00	2269.11	2270.42	2269.02	2269.78	2267.74	2268.95	2271.38	300	300
2017-01-18 23:25:00	2269.96	2270.00	2268.25	2269.10	2267.75	2269.01	2271.37	300	300
2017-01-18 23:20:00	2269.23	2270.48	2268.97	2269.95	2267.78	2269.07	2271.36	300	300
2017-01-18 23:15:00	2269.13	2270.15	2269.08	2269.39	2267.77	2269.11	2271.35	300	300
2017-01-18 23:10:00	2267.94	2269.57	2267.91	2269.07	2267.78	2269.15	2271.34	300	300
2017-01-18 23:05:00	2269.18	2269.42	2267.87	2267.95	2267.80	2269.21	2271.33	300	300
2017-01-18 23:00:00	2268.67	2269.26	2268.31	2269.24	2267.84	2269.27	2271.32	300	300
2017-01-18 22:55:00	2267.23	2268.60	2266.87	2268.60	2267.84	2269.31	2271.31	300	300
2017-01-18 22:50:00	2267.26	2267.82	2266.16	2267.15	2267.88	2269.36	2271.29	300	300
2017-01-18 22:45:00	2267.74	2268.10	2266.71	2267.28	2267.94	2269.43	2271.28	300	300
2017-01-18 22:40:00	2266.14	2267.86	2266.10	2267.62	2267.97	2269.50	2271.27	300	300
2017-01-18 22:35:00	2265.53	2266.13	2263.35	2266.13	2268.01	2269.56	2271.26	300	300
2017-01-18 22:30:00	2269.14	2269.17	2265.17	2265.52	2268.07	2269.63	2271.25	300	300
2017-01-18 05:10:00	2267.89	2267.89	2267.89	2267.89	2268.16	2269.71	2271.24	300	300
2017-01-18 05:05:00	2267.88	2267.89	2267.88	2267.89	2268.22	2269.76	2271.23	300	300
2017-01-18 05:00:00	2267.81	2267.89	2267.81	2267.88	2268.28	2269.81	2271.21	300	300
2017-01-18 04:55:00	2266.48	2267.87	2266.28	2267.69	2268.33	2269.85	2271.19	300	300
2017-01-18 04:50:00	2266.23	2266.75	2266.00	2266.48	2268.38	2269.91	2271.17	300	300
2017-01-18 04:45:00	2266.18	2266.35	2265.62	2266.16	2268.43	2269.97	2271.15	300	300
2017-01-18 04:40:00	2266.26	2266.26	2265.52	2266.07	2268.50	2270.04	2271.14	300	300
2017-01-18 04:35:00	2265.82	2266.63	2265.55	2266.34	2268.54	2270.12	2271.13	300	300
2017-01-18 04:30:00	2264.17	2265.96	2264.08	2265.82	2268.60	2270.20	2271.12	300	300
2017-01-18 04:25:00	2264.57	2264.91	2263.87	2264.16	2268.65	2270.29	2271.10	300	300
2017-01-18 04:20:00	2264.44	2265.13	2264.15	2264.59	2268.73	2270.39	2271.09	300	300
2017-01-18 04:15:00	2264.02	2264.73	2263.81	2264.46	2268.82	2270.49	2271.07	300	300
2017-01-18 04:10:00	2262.90	2264.40	2262.84	2264.04	2268.93	2270.60	2271.04	300	300
2017-01-18 04:05:00	2263.71	2263.79	2262.81	2262.89	2269.07	2270.71	2271.02	300	300
2017-01-18 04:00:00	2264.67	2264.85	2262.83	2263.66	2269.24	2270.84	2270.99	300	300
2017-01-18 03:55:00	2264.09	2264.75	2263.69	2264.66	2269.39	2270.96	2270.97	300	300
2017-01-18 03:50:00	2265.24	2265.35	2263.39	2264.12	2269.52	2271.07	2270.93	300	300
2017-01-18 03:45:00	2265.51	2265.98	2265.02	2265.22	2269.67	2271.19	2270.91	300	300
2017-01-18 03:40:00	2264.76	2265.56	2263.84	2265.53	2269.78	2271.29	2270.88	300	300
2017-01-18 03:35:00	2266.33	2266.33	2263.76	2264.76	2269.88	2271.38	2270.85	300	300
2017-01-18 03:30:00	2266.43	2266.73	2265.79	2266.32	2269.99	2271.49	2270.82	300	300
2017-01-18 03:25:00	2267.20	2267.20	2266.32	2266.46	2270.08	2271.59	2270.78	300	300
2017-01-18 03:20:00	2268.99	2268.99	2267.20	2267.21	2270.17	2271.68	2270.72	300	300
2017-01-18 03:15:00	2270.30	2270.30	2269.00	2269.00	2270.22	2271.74	2270.67	300	300
2017-01-18 03:10:00	2270.92	2270.92	2270.22	2270.29	2270.24	2271.80	2270.60	300	300
2017-01-18 03:05:00	2270.77	2271.13	2270.28	2270.93	2270.18	2271.85	2270.52	300	300
2017-01-18 03:00:00	2270.69	2271.09	2270.37	2270.77	2270.08	2271.88	2270.46	300	300
2017-01-18 02:55:00	2270.09	2270.80	2270.05	2270.68	2270.01	2271.91	2270.39	300	300
2017-01-18 02:50:00	2270.69	2270.71	2270.10	2270.10	2269.93	2271.94	2270.34	300	300
2017-01-18 02:45:00	2270.77	2271.13	2270.52	2270.70	2269.87	2271.98	2270.29	300	300
2017-01-18 02:40:00	2271.20	2271.21	2270.46	2270.77	2269.78	2272.03	2270.22	300	300
2017-01-18 02:35:00	2271.27	2271.62	2271.18	2271.20	2269.73	2272.08	2270.16	300	300
2017-01-18 02:30:00	2271.06	2271.59	2271.01	2271.28	2269.80	2272.14	2270.10	300	300
2017-01-18 02:25:00	2271.17	2271.27	2270.86	2271.06	2269.87	2272.20	2270.04	300	300
2017-01-18 02:20:00	2271.21	2271.61	2270.83	2271.16	2269.94	2272.26	2269.97	300	300
2017-01-18 02:15:00	2270.80	2271.22	2270.72	2271.21	2270.00	2272.31	2269.90	300	300
2017-01-18 02:10:00	2270.24	2270.90	2270.17	2270.80	2270.07	2272.36	2269.84	300	300
2017-01-18 02:05:00	2270.41	2270.45	2269.83	2270.23	2270.16	2272.43	2269.79	300	300
2017-01-18 02:00:00	2269.68	2270.43	2269.49	2270.42	2270.27	2272.51	2269.77	300	300
2017-01-18 01:55:00	2269.64	2269.85	2269.34	2269.67	2270.37	2272.58	2269.74	300	300
2017-01-18 01:50:00	2270.12	2270.72	2269.58	2269.63	2270.45	2272.65	2269.72	300	300
2017-01-18 01:45:00	2269.92	2270.32	2269.34	2270.12	2270.53	2272.71	2269.71	300	300
2017-01-18 01:40:00	2269.41	2270.40	2269.39	2269.92	2270.62	2272.77	2269.68	300	300
2017-01-18 01:35:00	2270.43	2270.63	2269.42	2269.42	2270.70	2272.83	2269.68	300	300
2017-01-18 01:30:00	2270.25	2270.67	2269.86	2270.43	2270.78	2272.90	2269.71	300	300
2017-01-18 01:25:00	2269.13	2270.29	2269.06	2270.26	2270.85	2272.97	2269.73	300	300
2017-01-18 01:20:00	2269.18	2269.80	2268.58	2269.12	2270.93	2273.04	2269.76	300	300
2017-01-18 01:15:00	2269.32	2269.45	2268.98	2269.19	2271.03	2273.11	2269.79	300	300
2017-01-18 01:10:00	2269.94	2269.98	2268.67	2269.32	2271.11	2273.19	2269.81	300	300
2017-01-18 01:05:00	2271.08	2271.39	2269.69	2269.95	2271.19	2273.27	2269.84	300	300
2017-01-18 01:00:00	2270.61	2271.09	2270.32	2271.07	2271.27	2273.34	2269.85	300	300
2017-01-18 00:55:00	2270.39	2271.07	2270.35	2270.61	2271.31	2273.39	2269.86	300	300
2017-01-18 00:50:00	2270.14	2270.74	2270.10	2270.37	2271.35	2273.43	2269.87	300	300
2017-01-18 00:45:00	2269.38	2270.30	2269.36	2270.15	2271.38	2273.49	2269.88	300	300
2017-01-18 00:40:00	2269.45	2269.93	2269.35	2269.37	2271.44	2273.56	2269.89	300	300
2017-01-18 00:35:00	2268.36	2269.59	2268.36	2269.43	2271.51	2273.63	2269.91	300	300
2017-01-18 00:30:00	2269.13	2269.43	2268.30	2268.36	2271.59	2273.70	2269.92	300	300
2017-01-18 00:25:00	2268.34	2269.14	2267.74	2269.14	2271.70	2273.78	2269.93	300	300
2017-01-18 00:20:00	2268.15	2268.50	2267.65	2268.35	2271.80	2273.86	2269.94	300	300
2017-01-18 00:15:00	2268.90	2269.19	2267.88	2268.13	2271.93	2273.96	2269.96	300	300
2017-01-18 00:10:00	2270.14	2270.54	2268.83	2268.90	2272.05	2274.05	2269.97	300	300
2017-01-18 00:05:00	2270.79	2270.79	2269.94	2270.14	2272.17	2274.12	2269.98	300	300
2017-01-18 00:00:00	2271.64	2271.94	2270.03	2270.78	2272.27	2274.18	2269.98	300	300
2017-01-17 23:55:00	2271.37	2271.91	2271.01	2271.63	2272.36	2274.18	2269.99	300	300
2017-01-17 23:50:00	2271.03	2271.40	2270.73	2271.37	2272.44	2274.16	2269.98	300	300
2017-01-17 23:45:00	2271.24	2271.94	2270.78	2271.10	2272.53	2274.15	2269.97	300	300
2017-01-17 23:40:00	2270.93	2271.73	2270.83	2271.28	2272.62	2274.15	2269.96	300	300
2017-01-17 23:35:00	2270.48	2271.34	2270.36	2270.95	2272.70	2274.13	2269.95	300	300
2017-01-17 23:30:00	2270.37	2270.52	2269.44	2270.49	2272.79	2274.13	2269.94	300	300
2017-01-17 23:25:00	2270.81	2271.08	2269.71	2270.32	2272.89	2274.13	2269.92	300	300
2017-01-17 23:20:00	2270.78	2272.02	2270.77	2270.82	2273.00	2274.13	2269.91	300	300
2017-01-17 23:15:00	2269.98	2272.08	2269.81	2270.73	2273.09	2274.12	2269.89	300	300
2017-01-17 23:10:00	2270.07	2270.63	2269.78	2269.96	2273.18	2274.10	2269.87	300	300
2017-01-17 23:05:00	2266.91	2270.26	2266.17	2270.07	2273.27	2274.08	2269.85	300	300
2017-01-17 23:00:00	2266.10	2266.97	2265.65	2266.94	2273.36	2274.06	2269.83	300	300
2017-01-17 22:55:00	2267.26	2268.14	2265.96	2266.11	2273.51	2274.07	2269.83	300	300
2017-01-17 22:50:00	2266.68	2267.42	2265.47	2267.29	2273.68	2274.09	2269.82	300	300
2017-01-17 22:45:00	2266.98	2266.98	2265.46	2266.70	2273.81	2274.10	2269.79	300	300
2017-01-17 22:40:00	2266.50	2267.67	2266.16	2266.93	2273.95	2274.14	2269.78	300	300
2017-01-17 22:35:00	2267.99	2268.46	2265.67	2266.53	2274.09	2274.16	2269.77	300	300
2017-01-17 22:30:00	2269.14	2269.78	2267.76	2268.05	2274.27	2274.18	2269.76	300	300
2017-01-14 05:10:00	2274.64	2274.64	2274.64	2274.64	2274.43	2274.20	2269.75	300	300
2017-01-14 05:05:00	2274.63	2274.64	2274.63	2274.64	2274.48	2274.15	2269.71	300	300
2017-01-14 05:00:00	2274.56	2274.65	2274.56	2274.63	2274.53	2274.10	2269.67	300	300
2017-01-14 04:55:00	2274.75	2275.01	2273.63	2274.46	2274.58	2274.04	2269.63	300	300
2017-01-14 04:50:00	2275.39	2275.74	2274.52	2274.69	2274.62	2273.97	2269.57	300	300
2017-01-14 04:45:00	2275.97	2276.47	2275.30	2275.31	2274.65	2273.90	2269.53	300	300
2017-01-14 04:40:00	2274.97	2275.96	2274.97	2275.84	2274.71	2273.82	2269.49	300	300
2017-01-14 04:35:00	2273.78	2275.16	2273.64	2274.96	2274.74	2273.73	2269.45	300	300
2017-01-14 04:30:00	2273.90	2273.90	2273.10	2273.77	2274.79	2273.65	2269.42	300	300
2017-01-14 04:25:00	2274.20	2274.20	2273.79	2273.99	2274.84	2273.58	2269.39	300	300
2017-01-14 04:20:00	2274.04	2274.30	2274.04	2274.19	2274.89	2273.52	2269.37	300	300
2017-01-14 04:15:00	2273.62	2274.04	2273.52	2273.98	2274.92	2273.45	2269.35	300	300
2017-01-14 04:10:00	2273.76	2273.84	2273.27	2273.61	2274.96	2273.38	2269.34	300	300
2017-01-14 04:05:00	2274.15	2274.16	2273.72	2273.80	2275.02	2273.31	2269.33	300	300
2017-01-14 04:00:00	2274.54	2274.54	2273.99	2274.14	2275.08	2273.22	2269.31	300	300
2017-01-14 03:55:00	2273.25	2274.81	2273.22	2274.55	2275.14	2273.13	2269.29	300	300
2017-01-14 03:50:00	2273.22	2273.32	2272.26	2273.21	2275.19	2273.03	2269.25	300	300
2017-01-14 03:45:00	2273.58	2273.62	2273.21	2273.23	2275.27	2272.95	2269.21	300	300
2017-01-14 03:40:00	2273.14	2273.70	2272.63	2273.57	2275.35	2272.87	2269.16	300	300
2017-01-14 03:35:00	2272.87	2273.34	2272.86	2273.15	2275.41	2272.78	2269.12	300	300
2017-01-14 03:30:00	2271.51	2272.87	2271.51	2272.86	2275.46	2272.69	2269.08	300	300
2017-01-14 03:25:00	2273.21	2273.27	2271.52	2271.52	2275.52	2272.60	2269.07	300	300
2017-01-14 03:20:00	2273.30	2273.47	2273.14	2273.21	2275.61	2272.54	2269.08	300	300
2017-01-14 03:15:00	2273.11	2273.33	2272.23	2273.29	2275.67	2272.44	2269.07	300	300
2017-01-14 03:10:00	2273.67	2273.71	2272.97	2273.17	2275.74	2272.34	2269.07	300	300
2017-01-14 03:05:00	2274.58	2274.89	2273.68	2273.68	2275.81	2272.24	2269.07	300	300
2017-01-14 03:00:00	2274.50	2275.05	2274.04	2274.58	2275.87	2272.15	2269.05	300	300
2017-01-14 02:55:00	2274.47	2274.85	2274.35	2274.51	2275.92	2272.03	2269.04	300	300
2017-01-14 02:50:00	2274.72	2274.90	2274.35	2274.48	2275.98	2271.91	2269.03	300	300
2017-01-14 02:45:00	2275.04	2275.09	2274.48	2274.71	2276.05	2271.79	2269.03	300	300
2017-01-14 02:40:00	2275.50	2275.51	2274.87	2274.96	2276.07	2271.64	2269.03	300	300
2017-01-14 02:35:00	2275.76	2275.86	2275.47	2275.49	2276.09	2271.48	2269.01	300	300
2017-01-14 02:30:00	2275.49	2275.80	2275.10	2275.75	2275.99	2271.33	2269.00	300	300
2017-01-14 02:25:00	2275.73	2275.77	2275.47	2275.48	2275.88	2271.15	2268.98	300	300
2017-01-14 02:20:00	2275.52	2275.97	2275.48	2275.74	2275.78	2270.97	2268.96	300	300
2017-01-14 02:15:00	2275.32	2275.58	2275.30	2275.52	2275.67	2270.79	2268.93	300	300
2017-01-14 02:10:00	2275.28	2275.59	2274.98	2275.29	2275.57	2270.63	2268.92	300	300
2017-01-14 02:05:00	2275.82	2275.85	2275.33	2275.36	2275.48	2270.47	2268.90	300	300
2017-01-14 02:00:00	2275.44	2276.01	2275.24	2275.84	2275.37	2270.31	2268.89	300	300
2017-01-14 01:55:00	2275.42	2275.63	2275.12	2275.43	2275.27	2270.14	2268.87	300	300
2017-01-14 01:50:00	2274.07	2275.50	2274.07	2275.41	2275.15	2269.96	2268.84	300	300
2017-01-14 01:45:00	2274.59	2274.66	2274.07	2274.07	2275.01	2269.77	2268.82	300	300
2017-01-14 01:40:00	2274.84	2275.21	2274.50	2274.60	2274.89	2269.60	2268.79	300	300
2017-01-14 01:35:00	2274.45	2275.01	2274.35	2274.82	2274.76	2269.41	2268.76	300	300
2017-01-14 01:30:00	2273.59	2274.49	2273.59	2274.44	2274.63	2269.20	2268.73	300	300
2017-01-14 01:25:00	2273.84	2274.20	2273.34	2273.58	2274.50	2269.03	2268.71	300	300
2017-01-14 01:20:00	2273.78	2273.98	2273.36	2273.83	2274.40	2268.88	2268.68	300	300
2017-01-14 01:15:00	2275.67	2275.75	2272.91	2273.76	2274.32	2268.73	2268.66	300	300
2017-01-14 01:10:00	2276.18	2276.24	2275.13	2275.69	2274.23	2268.60	2268.64	300	300
2017-01-14 01:05:00	2276.83	2276.90	2276.05	2276.17	2274.09	2268.42	2268.62	300	300
2017-01-14 01:00:00	2277.24	2277.48	2276.69	2276.84	2273.96	2268.25	2268.60	300	300
2017-01-14 00:55:00	2277.24	2277.55	2276.99	2277.20	2273.82	2268.07	2268.58	300	300
2017-01-14 00:50:00	2276.38	2277.38	2276.34	2277.22	2273.68	2267.88	2268.56	300	300
2017-01-14 00:45:00	2276.57	2276.58	2275.83	2276.37	2273.50	2267.68	2268.54	300	300
2017-01-14 00:40:00	2277.80	2277.81	2276.18	2276.56	2273.32	2267.50	2268.52	300	300
2017-01-14 00:35:00	2277.64	2278.05	2277.56	2277.83	2273.14	2267.31	2268.50	300	300
2017-01-14 00:30:00	2277.37	2277.69	2277.23	2277.62	2272.93	2267.15	2268.47	300	300
2017-01-14 00:25:00	2276.66	2277.32	2276.61	2277.31	2272.71	2267.03	2268.44	300	300
2017-01-14 00:20:00	2276.17	2277.12	2276.17	2276.64	2272.52	2266.90	2268.40	300	300
2017-01-14 00:15:00	2275.92	2276.33	2275.58	2276.19	2272.32	2266.80	2268.37	300	300
2017-01-14 00:10:00	2275.79	2276.38	2275.25	2275.91	2272.14	2266.70	2268.35	300	300
2017-01-14 00:05:00	2276.76	2277.07	2275.32	2275.79	2271.98	2266.60	2268.32	300	300
2017-01-14 00:00:00	2276.76	2277.33	2276.76	2276.76	2271.80	2266.53	2268.30	300	300
2017-01-13 23:55:00	2277.26	2277.27	2276.46	2276.77	2271.59	2266.51	2268.27	300	300
2017-01-13 23:50:00	2276.80	2277.46	2276.70	2277.28	2271.36	2266.50	2268.24	300	300
2017-01-13 23:45:00	2277.34	2277.69	2276.57	2276.83	2271.12	2266.48	2268.20	300	300
2017-01-13 23:40:00	2276.95	2277.41	2275.85	2277.32	2270.87	2266.46	2268.18	300	300
2017-01-13 23:35:00	2276.76	2277.12	2276.47	2276.93	2270.63	2266.43	2268.14	300	300
2017-01-13 23:30:00	2275.85	2277.38	2275.85	2276.78	2270.39	2266.40	2268.11	300	300
2017-01-13 23:25:00	2275.45	2276.52	2275.33	2275.81	2270.14	2266.36	2268.08	300	300
2017-01-13 23:20:00	2276.11	2276.14	2274.92	2275.44	2269.92	2266.34	2268.05	300	300
2017-01-13 23:15:00	2276.56	2277.73	2275.74	2276.12	2269.69	2266.31	2268.03	300	300
2017-01-13 23:10:00	2276.49	2277.72	2276.49	2276.55	2269.46	2266.27	2268.01	300	300
2017-01-13 23:05:00	2276.92	2277.12	2276.42	2276.47	2269.21	2266.23	2268.00	300	300
2017-01-13 23:00:00	2276.66	2277.66	2275.92	2276.88	2268.93	2266.19	2267.99	300	300
2017-01-13 22:55:00	2276.84	2277.04	2275.89	2276.60	2268.68	2266.14	2267.99	300	300
2017-01-13 22:50:00	2277.84	2278.59	2276.76	2276.83	2268.43	2266.08	2267.98	300	300
2017-01-13 22:45:00	2277.96	2278.68	2277.82	2277.87	2268.14	2266.03	2267.98	300	300
2017-01-13 22:40:00	2275.81	2277.83	2275.80	2277.79	2267.84	2265.96	2267.97	300	300
2017-01-13 22:35:00	2276.07	2277.25	2275.48	2275.74	2267.54	2265.88	2267.97	300	300
2017-01-13 22:30:00	2272.74	2276.10	2272.70	2276.03	2267.22	2265.83	2267.98	300	300
2017-01-13 05:10:00	2270.44	2270.44	2270.44	2270.44	2266.87	2265.79	2267.98	300	300
2017-01-13 05:05:00	2270.44	2270.44	2270.44	2270.44	2266.66	2265.80	2268.01	300	300
2017-01-13 05:00:00	2270.40	2270.44	2270.39	2270.44	2266.41	2265.80	2268.04	300	300
2017-01-13 04:55:00	2270.14	2271.78	2270.14	2270.30	2266.16	2265.78	2268.07	300	300
2017-01-13 04:50:00	2270.89	2271.44	2269.91	2270.09	2265.92	2265.77	2268.11	300	300
2017-01-13 04:45:00	2270.06	2271.14	2270.02	2270.79	2265.70	2265.76	2268.15	300	300
2017-01-13 04:40:00	2270.76	2270.87	2269.16	2270.02	2265.47	2265.74	2268.19	300	300
2017-01-13 04:35:00	2269.38	2270.80	2269.02	2270.74	2265.25	2265.71	2268.23	300	300
2017-01-13 04:30:00	2268.41	2270.02	2268.41	2269.38	2265.02	2265.68	2268.27	300	300
2017-01-13 04:25:00	2268.46	2268.83	2268.20	2268.41	2264.78	2265.66	2268.31	300	300
2017-01-13 04:20:00	2267.84	2268.84	2267.83	2268.48	2264.54	2265.65	2268.36	300	300
2017-01-13 04:15:00	2268.13	2268.34	2267.53	2267.83	2264.30	2265.62	2268.41	300	300
2017-01-13 04:10:00	2268.24	2268.37	2267.95	2268.15	2264.06	2265.61	2268.46	300	300
2017-01-13 04:05:00	2268.51	2268.80	2268.22	2268.24	2263.78	2265.60	2268.50	300	300
2017-01-13 04:00:00	2270.11	2270.26	2268.51	2268.52	2263.56	2265.54	2268.54	300	300
2017-01-13 03:55:00	2269.19	2270.08	2269.16	2270.08	2263.35	2265.48	2268.59	300	300
2017-01-13 03:50:00	2268.46	2269.50	2268.46	2269.20	2263.14	2265.43	2268.62	300	300
2017-01-13 03:45:00	2269.74	2269.94	2268.34	2268.47	2262.96	2265.37	2268.66	300	300
2017-01-13 03:40:00	2269.80	2269.93	2269.21	2269.75	2262.75	2265.34	2268.69	300	300
2017-01-13 03:35:00	2270.22	2270.63	2269.38	2269.78	2262.53	2265.31	2268.72	300	300
2017-01-13 03:30:00	2268.19	2270.36	2268.06	2270.23	2262.32	2265.27	2268.74	300	300
2017-01-13 03:25:00	2267.20	2268.34	2267.20	2268.20	2262.08	2265.24	2268.77	300	300
2017-01-13 03:20:00	2267.91	2268.10	2266.83	2267.22	2261.85	2265.21	2268.81	300	300
2017-01-13 03:15:00	2267.26	2268.73	2267.12	2267.79	2261.68	2265.18	2268.85	300	300
2017-01-13 03:10:00	2266.84	2267.62	2266.67	2267.27	2261.48	2265.16	2268.88	300	300
2017-01-13 03:05:00	2267.53	2267.61	2266.28	2266.84	2261.38	2265.17	2268.92	300	300
2017-01-13 03:00:00	2266.92	2267.53	2266.91	2267.52	2261.34	2265.17	2268.94	300	300
2017-01-13 02:55:00	2267.01	2267.51	2266.82	2266.94	2261.29	2265.19	2268.97	300	300
2017-01-13 02:50:00	2268.09	2268.10	2266.94	2267.02	2261.27	2265.20	2268.99	300	300
2017-01-13 02:45:00	2266.67	2268.21	2266.67	2268.06	2261.26	2265.22	2269.01	300	300
2017-01-13 02:40:00	2266.24	2267.44	2266.24	2266.68	2261.21	2265.25	2269.02	300	300
2017-01-13 02:35:00	2265.32	2266.83	2265.19	2266.25	2261.26	2265.29	2269.04	300	300
2017-01-13 02:30:00	2265.15	2265.60	2264.97	2265.32	2261.44	2265.35	2269.05	300	300
2017-01-13 02:25:00	2264.35	2265.18	2263.95	2265.14	2261.64	2265.41	2269.07	300	300
2017-01-13 02:20:00	2265.24	2265.53	2263.87	2264.31	2261.84	2265.44	2269.08	300	300
2017-01-13 02:15:00	2264.84	2266.35	2264.84	2265.23	2262.05	2265.46	2269.10	300	300
2017-01-13 02:10:00	2264.66	2265.53	2264.63	2264.84	2262.23	2265.47	2269.12	300	300
2017-01-13 02:05:00	2264.59	2264.83	2263.51	2264.68	2262.42	2265.45	2269.13	300	300
2017-01-13 02:00:00	2264.07	2265.12	2264.07	2264.60	2262.58	2265.46	2269.15	300	300
2017-01-13 01:55:00	2264.51	2264.51	2263.93	2264.06	2262.76	2265.48	2269.16	300	300
2017-01-13 01:50:00	2263.69	2264.72	2263.47	2264.63	2262.93	2265.53	2269.18	300	300
2017-01-13 01:45:00	2262.86	2263.94	2262.80	2263.70	2263.08	2265.62	2269.19	300	300
2017-01-13 01:40:00	2264.07	2264.28	2262.85	2262.85	2263.25	2265.71	2269.21	300	300
2017-01-13 01:35:00	2264.01	2265.09	2263.88	2264.08	2263.45	2265.80	2269.24	300	300
2017-01-13 01:30:00	2262.80	2264.00	2262.80	2263.99	2263.60	2265.89	2269.27	300	300
2017-01-13 01:25:00	2262.44	2263.45	2262.30	2262.74	2263.74	2265.96	2269.29	300	300
2017-01-13 01:20:00	2262.90	2263.49	2262.00	2262.47	2263.92	2266.05	2269.32	300	300
2017-01-13 01:15:00	2259.66	2262.91	2259.66	2262.87	2264.08	2266.16	2269.36	300	300
2017-01-13 01:10:00	2259.01	2259.80	2258.98	2259.64	2264.23	2266.27	2269.40	300	300
2017-01-13 01:05:00	2259.84	2259.90	2258.93	2259.00	2264.45	2266.42	2269.45	300	300
2017-01-13 01:00:00	2257.81	2259.92	2257.77	2259.84	2264.70	2266.55	2269.52	300	300
2017-01-13 00:55:00	2257.85	2257.85	2256.96	2257.80	2264.94	2266.67	2269.58	300	300
2017-01-13 00:50:00	2258.25	2258.66	2257.81	2257.88	2265.18	2266.81	2269.65	300	300
2017-01-13 00:45:00	2259.46	2259.48	2258.00	2258.17	2265.40	2266.94	2269.72	300	300
2017-01-13 00:40:00	2259.30	2259.45	2258.16	2259.45	2265.62	2267.07	2269.78	300	300
2017-01-13 00:35:00	2258.85	2259.38	2258.59	2259.32	2265.81	2267.20	2269.84	300	300
2017-01-13 00:30:00	2259.13	2259.51	2258.45	2258.86	2266.00	2267.33	2269.90	300	300
2017-01-13 00:25:00	2257.69	2259.36	2257.41	2259.09	2266.17	2267.46	2269.96	300	300
2017-01-13 00:20:00	2256.30	2257.68	2255.75	2257.68	2266.34	2267.59	2270.02	300	300
2017-01-13 00:15:00	2256.60	2258.61	2255.71	2256.31	2266.54	2267.72	2270.08	300	300
2017-01-13 00:10:00	2255.51	2256.59	2254.89	2256.58	2266.76	2267.87	2270.15	300	300
2017-01-13 00:05:00	2254.31	2255.71	2254.30	2255.48	2266.94	2267.99	2270.22	300	300
2017-01-13 00:00:00	2256.86	2256.86	2254.25	2254.32	2267.16	2268.12	2270.29	300	300
2017-01-12 23:55:00	2258.28	2258.58	2256.55	2257.22	2267.41	2268.26	2270.37	300	300
2017-01-12 23:50:00	2259.32	2260.04	2258.22	2258.30	2267.53	2268.38	2270.43	300	300
2017-01-12 23:45:00	2260.39	2260.40	2259.31	2259.31	2267.60	2268.49	2270.50	300	300
2017-01-12 23:40:00	2257.77	2260.65	2257.72	2260.44	2267.71	2268.58	2270.55	300	300
2017-01-12 23:35:00	2258.73	2258.91	2257.27	2257.84	2267.78	2268.69	2270.61	300	300
2017-01-12 23:30:00	2259.51	2259.78	2258.15	2258.73	2267.92	2268.82	2270.67	300	300
2017-01-12 23:25:00	2257.99	2259.59	2257.85	2259.34	2268.08	2268.95	2270.74	300	300
2017-01-12 23:20:00	2256.95	2258.42	2256.45	2258.02	2268.23	2269.09	2270.81	300	300
2017-01-12 23:15:00	2258.60	2258.87	2257.00	2257.00	2268.41	2269.25	2270.88	300	300
2017-01-12 23:10:00	2257.70	2259.03	2257.69	2258.60	2268.57	2269.40	2270.96	300	300
2017-01-12 23:05:00	2262.14	2262.14	2256.76	2257.70	2268.68	2269.53	2271.03	300	300
2017-01-12 23:00:00	2264.80	2265.19	2262.10	2262.18	2268.84	2269.68	2271.10	300	300
2017-01-12 22:55:00	2264.87	2265.29	2263.45	2264.84	2268.96	2269.78	2271.15	300	300
2017-01-12 22:50:00	2266.18	2266.22	2263.63	2264.92	2269.00	2269.85	2271.19	300	300
2017-01-12 22:45:00	2266.29	2267.41	2265.86	2266.13	2269.09	2269.91	2271.22	300	300
2017-01-12 22:40:00	2265.88	2267.14	2265.21	2266.30	2269.12	2269.95	2271.26	300	300
2017-01-12 22:35:00	2268.79	2268.79	2265.97	2265.97	2269.18	2270.00	2271.29	300	300
2017-01-12 22:30:00	2271.14	2271.14	2267.85	2268.73	2269.28	2270.05	2271.33	300	300
2017-01-12 05:10:00	2275.32	2275.32	2275.32	2275.32	2269.33	2270.07	2271.36	300	300
2017-01-12 05:05:00	2275.32	2275.32	2275.32	2275.32	2269.25	2270.03	2271.35	300	300
2017-01-12 05:00:00	2275.12	2275.32	2275.12	2275.32	2269.17	2269.98	2271.34	300	300
2017-01-12 04:55:00	2274.14	2275.02	2273.63	2275.02	2269.04	2269.93	2271.34	300	300
2017-01-12 04:50:00	2274.37	2274.70	2273.87	2274.11	2268.87	2269.89	2271.33	300	300
2017-01-12 04:45:00	2273.19	2274.26	2273.19	2274.20	2268.71	2269.86	2271.33	300	300
2017-01-12 04:40:00	2273.37	2273.49	2272.94	2272.98	2268.49	2269.82	2271.32	300	300
2017-01-12 04:35:00	2272.61	2273.76	2272.61	2273.38	2268.33	2269.79	2271.33	300	300
2017-01-12 04:30:00	2271.89	2272.80	2271.79	2272.63	2268.20	2269.76	2271.33	300	300
